"","post_id","count","dw_page_sk","dw_eff_dt","page_path_tx","conf_page_path_tx","page_hier_lvl1_nm","parent_page_sk","http_return_cd","nldt_type_cd","page_vertical_tx","dw_last_updt_ts","dw_load_ts","log_id","custom_id","blog_id","helpful_yn","message","ip_address","user_id","created_dt"
"3099",196482,3,402030,2016-07-15,"blog/loans/presidential-candidates-student-loans","blog/loans/presidential-candidates-student-loans","Loans",402030,200,"N","Loans","2016-07-18 04:17:23","2016-03-18 04:20:18",154626,0,1,"no","Told readers nothing!","107.77.232.116",0,2016-05-14
"3100",196482,3,402030,2016-07-15,"blog/loans/presidential-candidates-student-loans","blog/loans/presidential-candidates-student-loans","Loans",402030,200,"N","Loans","2016-07-18 04:17:23","2016-03-18 04:20:18",152204,0,1,"no","No positional stance of trump on student loan pslf program","70.197.76.118",0,2016-05-05
"3101",196482,3,402030,2016-07-15,"blog/loans/presidential-candidates-student-loans","blog/loans/presidential-candidates-student-loans","Loans",402030,200,"N","Loans","2016-07-18 04:17:23","2016-03-18 04:20:18",158600,0,1,"yes","now we can do classwork and get done and be cool","209.49.78.115",0,2016-06-03
"3102",196590,1,398856,2016-07-15,"blog/insurance/cheapest-car-insurance-in-pennsylvania-pa","blog/insurance/cheapest-car-insurance-in-pennsylvania-pa","Insurance",398856,200,"D","Insurance","2016-07-18 04:17:23","2016-02-18 06:04:38",163303,0,1,"no","Im 49 yrs old with two 2005 cars","172.58.200.146",0,2016-06-19
"3103",196601,1,398319,2016-07-15,"blog/insurance/cheapest-car-insurance-in-florida-fl","blog/insurance/cheapest-car-insurance-in-florida-fl","Insurance",398319,200,"D","Insurance","2016-07-18 04:17:23","2016-02-18 06:04:38",157674,0,1,"no","rates are fabrication to steer consumers","172.3.161.124",0,2016-06-01
"3104",196635,1,398695,2016-07-15,"blog/insurance/cheapest-car-insurance-in-kentucky-ky","blog/insurance/cheapest-car-insurance-in-kentucky-ky","Insurance",398695,200,"D","Insurance","2016-07-18 04:17:23","2016-02-18 06:04:38",145308,0,1,"no","I have Safeco and it is much cheaper than these 3 quotes.","74.130.67.17",0,2016-04-26
"3105",196698,7,151250,2016-07-15,"blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking",151250,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",145203,0,1,"no","Shut up","70.254.156.122",0,2016-04-26
"3106",196698,7,151250,2016-07-15,"blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking",151250,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",152092,0,1,"no","It did not cover my problem.","173.58.125.219",0,2016-05-05
"3107",196698,7,151250,2016-07-15,"blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking",151250,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",158723,0,1,"yes","The public needs more information like this. The length is just right and the substantive area makes clear what is usually a yawner for non-economics nerds. Keep up the good work.","73.246.28.86",0,2016-06-04
"3108",196698,7,151250,2016-07-15,"blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking",151250,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",152228,0,1,"no","everything","204.186.115.14",0,2016-05-05
"3109",196698,7,151250,2016-07-15,"blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking",151250,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",153344,0,1,"no","Banks, at one time paid interest on savings accounts (of all sizes) no one ever mentions this. (remember Christmas Club accounts, sorry Holiday Club accounts?)","64.138.219.85",0,2016-05-10
"3110",196927,2,396995,2016-07-15,"blog/credit-cards/dave-ramsey-credit-cards","blog/credit-cards/dave-ramsey-credit-cards","Credit Cards",396995,200,"N","Credit Cards","2016-07-18 04:17:23","2016-02-10 06:02:36",155374,0,1,"yes","Sound, great advise.","67.161.252.101",0,2016-05-17
"3111",196927,2,396995,2016-07-15,"blog/credit-cards/dave-ramsey-credit-cards","blog/credit-cards/dave-ramsey-credit-cards","Credit Cards",396995,200,"N","Credit Cards","2016-07-18 04:17:23","2016-02-10 06:02:36",163496,0,1,"yes","THANKS!","76.167.83.9",0,2016-06-20
"3112",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",162685,0,1,"yes","Very helpful","97.90.17.40",0,2016-06-17
"3113",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",152165,0,1,"yes","This was a great article however I wish I had an idea as to some more of the requirements in detail such as the minimum amount deposited to take a secured loan against and other details","24.158.161.253",0,2016-05-05
"3114",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",147359,0,1,"no","Stilll not understanding how to build credit","66.87.79.131",0,2016-04-28
"3115",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",152944,0,1,"yes","Yes do it Spanish for the Hispanics in america","172.58.72.46",0,2016-05-09
"3116",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",160038,0,1,"yes","Great info","97.32.140.69",0,2016-06-08
"3117",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",163592,0,1,"yes","Great stuff!!!","172.56.10.60",0,2016-06-20
"3118",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",152182,0,1,"yes","Highway robbery there should be a law against these businesses","66.87.68.253",0,2016-05-05
"3119",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",159594,0,1,"yes","How do I go by getting a loan to build up my credits","50.86.49.224",0,2016-06-07
"3120",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",156934,0,1,"yes","Can I borrow some money? Lol","107.77.160.20",0,2016-05-29
"3121",197022,13,396621,2016-07-15,"blog/finance/what-is-credit-builder-loan","blog/finance/what-is-credit-builder-loan","Personal Finance",396621,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",154237,0,1,"yes","Good info","69.117.222.245",0,2016-05-13
"3122",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",163063,0,1,"yes","I think it&#039;s important to discuss changes in behavior/lifestyle. Because if you get out of debt, but continue the same bad behavior you&#039;ll just end up back where you started.","108.39.252.28",0,2016-06-19
"3123",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",153849,0,1,"no","Standard BS","162.206.81.88",0,2016-05-11
"3124",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",157572,0,1,"yes","Thanks Mike. Trying to build from no credit to 2 cc that have 50-70% of balance.","67.189.140.232",0,2016-05-31
"3125",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",160916,0,1,"yes","thank you","173.48.124.118",0,2016-06-11
"3126",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",160040,0,1,"no","Not enough information","108.17.64.117",0,2016-06-08
"3127",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",155834,0,1,"no","Doesn&#039;t take into account the reasons why most people have bad credit, I E, that they are overdrawn or past due already.","107.77.234.132",0,2016-05-24
"3128",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",162236,0,1,"no","It says the same as all the rest.","75.83.182.169",0,2016-06-16
"3129",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",158435,0,1,"yes","No","172.56.4.168",0,2016-06-03
"3130",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",160058,0,1,"yes","awesome","204.131.51.4",0,2016-06-08
"3131",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",162230,0,1,"no","If I had been able to pay bills on time and stay away from limits, my credit score wouldn&#039;t be in trouble to begin with!!!","184.156.212.100",0,2016-06-16
"3132",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",159028,0,1,"no","No help","108.16.142.141",0,2016-06-05
"3133",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",160225,0,1,"no","obvious stuff\n","24.61.40.221",0,2016-06-09
"3134",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",159849,0,1,"yes","Great information","50.86.53.2",0,2016-06-08
"3135",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",157703,0,1,"no","It gave tips, but is misleading with how long it takes to boost credit by 100. Obviously anyone can boost their credit score by 100 given time.","98.127.223.230",0,2016-06-01
"3136",197025,32,396687,2016-07-15,"blog/finance/raise-credit-score-fast","blog/finance/raise-credit-score-fast","Personal Finance",396687,200,"L","Personal Finance","2016-07-18 04:17:23","2016-02-06 06:07:37",161081,0,1,"yes","No","172.56.31.179",0,2016-06-12
"3137",197059,2,412394,2016-07-15,"blog/insurance/auto/usaa-insurance-review","blog/insurance/auto/usaa-insurance-review","Insurance",412394,200,"D","Insurance","2016-07-18 04:17:23","2016-03-19 01:14:35",158034,0,1,"no","Usaa is the worst bank and auto insurance company here. Usaa steals from its customers\nUsaa insurance doesn&#039;t cover what it&#039;s suppose to. How can you expect people to take this site seriously if you don&#039;t get the facts. 89 percent of usaa reviews on the net are bad reviews. Some food for thought as I&#039;m sure they pay you to recommend them. Usaa is going out of business","24.155.141.123",0,2016-06-02
"3138",197064,1,396370,2016-07-15,"blog/investing/roth-iras-start-early-to-grow-your-wealth","blog/investing/roth-iras-start-early-to-grow-your-wealth","Investing",396370,200,"N","Investing","2016-07-18 04:17:23","2016-02-04 12:19:22",156464,0,1,"no","It&#039;s too long","52.3.249.251",0,2016-05-27
"3139",197682,5,347043,2016-07-15,"blog/investing/tradeking-review","blog/investing/tradeking-review","Investing",347043,200,"D","Investing","2016-07-18 04:17:23","2015-08-08 08:16:51",161651,0,1,"yes","I am wondering why you didn&#039;t mention what the costs are for the real-time streaming quotes and data if you don&#039;t make 10 trades a month.\n","107.140.12.163",0,2016-06-14
"3140",197682,5,347043,2016-07-15,"blog/investing/tradeking-review","blog/investing/tradeking-review","Investing",347043,200,"D","Investing","2016-07-18 04:17:23","2015-08-08 08:16:51",160319,0,1,"yes","I have a TK account and this solidifies that I made the right choice.","12.10.219.226",0,2016-06-09
"3141",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",160095,0,1,"yes","The information was very helpful and easy to understand.","209.87.206.17",0,2016-06-08
"3142",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",156398,0,1,"yes","Easy to understand and very helpful when working on improving my credit score.","173.10.33.10",0,2016-05-27
"3143",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",153112,0,1,"yes","Concise, good info..","67.172.185.123",0,2016-05-09
"3144",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",160146,0,1,"yes","thank you i learned some new stuff and i saved the page to reference back to it later. thanks again.","173.171.58.160",0,2016-06-09
"3145",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",159673,0,1,"yes","Good article","107.77.233.108",0,2016-06-07
"3146",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",152459,0,1,"no","Did not explain what individual scores on each report means.","108.25.74.134",0,2016-05-06
"3147",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",158487,0,1,"yes","Good information","208.54.86.234",0,2016-06-03
"3148",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",152133,0,1,"yes","Nope I&#039;m good with this thanks","166.177.186.54",0,2016-05-05
"3149",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",154051,0,1,"yes","Great cc hints.","98.222.178.228",0,2016-05-12
"3150",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",161334,0,1,"yes","If you could offer up to date information on how to improve your credit score that would be helpful.  Such as, is it better to close all cards not in use or leave them open?","70.192.77.11",0,2016-06-13
"3151",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",161746,0,1,"no","I nee help with my credit score","172.56.39.138",0,2016-06-14
"3152",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",155659,0,1,"yes","Very. Good","108.49.198.140",0,2016-05-24
"3153",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",156309,0,1,"no","Same old info as other sites......need to elaborate on minimum scores for morgage, personal loans, credit cards itself. Morgage companys don&#039;t use the vantage, FICO scores, consumers need to know this. That&#039;s what&#039;s lacking in the article.","64.201.90.242",0,2016-05-26
"3154",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",154536,0,1,"yes","No","74.101.39.64",0,2016-05-14
"3155",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",158048,0,1,"yes","Great job!","76.173.146.16",0,2016-06-02
"3156",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",151990,0,1,"yes","Great informative article!","12.34.246.72",0,2016-05-04
"3157",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",163944,0,1,"yes","no","70.155.112.168",0,2016-06-21
"3158",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",158788,0,1,"no","what are the points assigned on each events.....","97.122.96.83",0,2016-06-04
"3159",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",152197,0,1,"yes","I need 6000 to fix my credit own my own house to refinance I need to fix my credit","97.71.66.51",0,2016-05-05
"3160",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",161012,0,1,"no","No proper explanation shown","73.79.93.41",0,2016-06-12
"3161",198325,33,395859,2016-07-15,"blog/finance/credit-score-ranges-and-how-to-improve","blog/finance/credit-score-ranges-and-how-to-improve","Personal Finance",395859,200,"L","Personal Finance","2016-07-18 04:17:23","2016-01-31 05:55:19",162979,0,1,"no","Y","70.195.0.15",0,2016-06-18
"3162",199438,5,401219,2016-07-15,"blog/investing/the-best-online-brokers-for-beginners","blog/investing/the-best-online-brokers-for-beginners","Investing",401219,200,"D","Investing","2016-07-18 04:17:23","2016-03-15 04:10:26",155827,0,1,"yes","Not at this time.\nThanks","70.63.242.42",0,2016-05-24
"3163",199438,5,401219,2016-07-15,"blog/investing/the-best-online-brokers-for-beginners","blog/investing/the-best-online-brokers-for-beginners","Investing",401219,200,"D","Investing","2016-07-18 04:17:23","2016-03-15 04:10:26",152297,0,1,"yes","A great article for a beginner investor like myself! It&#039;s helped me in my research into online brokerage accounts before I open one. Thanks!","73.172.190.81",0,2016-05-05
"3164",199438,5,401219,2016-07-15,"blog/investing/the-best-online-brokers-for-beginners","blog/investing/the-best-online-brokers-for-beginners","Investing",401219,200,"D","Investing","2016-07-18 04:17:23","2016-03-15 04:10:26",162508,0,1,"yes","no","195.112.215.243",0,2016-06-17
"3165",199446,5,6974,2016-07-15,"blog/investing/free-stock-trading","blog/investing/free-stock-trading","Investing",6974,200,"D","Investing","2016-07-18 04:17:23","2015-03-07 03:51:35",162179,0,1,"yes","Just what the doctor ordered low fees with low minimum initial investment. Thank you so much.\nChris D.  Leominster, MA","73.167.150.113",0,2016-06-16
"3166",199446,5,6974,2016-07-15,"blog/investing/free-stock-trading","blog/investing/free-stock-trading","Investing",6974,200,"D","Investing","2016-07-18 04:17:23","2015-03-07 03:51:35",161924,0,1,"yes","EEE\n","138.69.160.1",0,2016-06-15
"3167",199446,5,6974,2016-07-15,"blog/investing/free-stock-trading","blog/investing/free-stock-trading","Investing",6974,200,"D","Investing","2016-07-18 04:17:23","2015-03-07 03:51:35",160217,0,1,"yes","Can&#039;t get the Robinhood Account set up. Have tried several times and keep getting an error reading!","107.77.196.57",0,2016-06-09
"3168",199622,1,399193,2016-07-15,"blog/banking/how-to-choose-a-bank","blog/banking/how-to-choose-a-bank","Banking",399193,200,"L","Banking","2016-07-18 04:17:23","2016-02-23 06:02:43",163185,0,1,"yes","Thank you.","61.245.165.51",0,2016-06-19
"3169",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",159474,0,1,"no","Generic non specific","74.90.183.173",0,2016-06-06
"3170",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",160758,0,1,"no","u missed whotrades.com and don&#039;t have a full service broker search","172.91.183.149",0,2016-06-11
"3171",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",156848,0,1,"no","Did not include Scottrade, one if the biggest.","99.103.209.37",0,2016-05-28
"3172",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",153952,0,1,"no","Found a cheaper on 3 shares. 0$ down.","68.36.89.56",0,2016-05-12
"3173",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",162819,0,1,"no","Didn&#039;t see scottrade on here","70.192.0.43",0,2016-06-18
"3174",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",161000,0,1,"no","A lot","76.230.242.63",0,2016-06-12
"3175",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",157915,0,1,"yes","Great information","76.206.192.46",0,2016-06-02
"3176",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",162198,0,1,"no","has no indication of customer support. does not list scottrade. overview is trivial information - for instance the commissions for etrade show 9.99 but this only applies to higher balances ( i was above their minimum). i left etrade for scottrade ( had accounts at one time in both) due to lack of support from etrade. etrade could not seem to get account transfers correct despite multiple attempts and answers that it was my bank at fault and not them. scottrade is excellent.","108.18.2.82",0,2016-06-16
"3177",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",159785,0,1,"no","I think that Robinhood is the best   online brokerage.","66.87.18.42",0,2016-06-07
"3178",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",154842,0,1,"no","No ira info","73.224.86.233",0,2016-05-15
"3179",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",162576,0,1,"yes","So many more questions!","107.213.113.202",0,2016-06-17
"3180",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",158444,0,1,"no","I was hoping to look at Vanguard in comparison to others.  Guess it is not as good as these.  Could you also include firms that are socially conscious?  Are there any that will divest from fossil fuels?  What about firms that invest in women&#039;s funds?  \n\nAlso- in first survey...How did you hear from us?  It lacked space for me to explain: other;  Read about Nerdwallet in NY Times article.","24.46.247.47",0,2016-06-03
"3181",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",158067,0,1,"yes","Not at this time","172.56.4.236",0,2016-06-02
"3182",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",159336,0,1,"no","You didn&#039;t have anything on scottrade maybe they won&#039;t pay you to mention them.                       nokomiskid@gmail.com","104.218.152.108",0,2016-06-06
"3183",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",159649,0,1,"yes","Which broker offers investor simplicity and information on their online app.","70.195.202.76",0,2016-06-07
"3184",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",156493,0,1,"no","eOption?","174.61.103.173",0,2016-05-27
"3185",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",163110,0,1,"no","Discuss all of them. Why were some popular online brokers not able to make the grade?","73.51.85.100",0,2016-06-19
"3186",200369,44,398843,2016-07-15,"blog/investing/best-online-brokers-for-stock-trading","blog/investing/best-online-brokers-for-stock-trading","Investing",398843,200,"D","Investing","2016-07-18 04:17:23","2016-02-23 06:02:43",157851,0,1,"no","What about Scottrade?","75.150.226.141",0,2016-06-01
